arena_name,episode_reward
08-04-02.yaml,-0.9991999505436979
03-10-01.yaml,-0.9991999505436979
01-13-02.yaml,-0.9995999505044892
01-10-03.yaml,-0.9999999504943844
09-10-03.yaml,-0.9991999505436979
01-20-01.yaml,-0.9991999505436979
06-23-03.yaml,-0.9991999505436979
06-04-01.yaml,-0.9995999505044892
03-01-03.yaml,-0.9991999505436979
03-08-01.yaml,-0.9991999505436979
06-19-01.yaml,-0.9991999505436979
03-19-02.yaml,-0.9999999504943844
07-21-02.yaml,-0.9991999505436979
07-03-03.yaml,-0.9991999505436979
04-03-03.yaml,-0.9991999505436979
01-28-01.yaml,-0.9995999505044892
06-14-01.yaml,-0.9991999505436979
01-24-01.yaml,-0.9999999504943844
10-07-01.yaml,-0.9995999505044892
09-09-02.yaml,-0.9999999504943844
09-18-03.yaml,-0.9995999505044892
06-30-02.yaml,-0.9991999505436979
08-15-01.yaml,-0.9995999505044892
04-10-02.yaml,-0.9991999505436979
06-29-03.yaml,-0.9995999505044892
09-07-02.yaml,-0.9995999505044892
03-01-01.yaml,-0.9995999505044892
04-09-01.yaml,-0.9991999505436979
01-07-03.yaml,-0.9991999505436979
09-21-02.yaml,-0.9991999505436979
07-27-01.yaml,-0.9991999505436979
05-17-02.yaml,-0.9995999505044892
10-24-03.yaml,-1.0832000230439007
06-11-01.yaml,-0.9991999505436979
04-16-01.yaml,-0.9991999505436979
01-21-02.yaml,-0.9995999505044892
04-02-01.yaml,-0.9991999505436979
07-01-03.yaml,-0.9991999505436979
02-26-01.yaml,-0.9991999505436979
01-04-02.yaml,-0.9995999505044892
05-24-03.yaml,-0.9991999505436979
09-14-01.yaml,-0.9991999505436979
08-05-02.yaml,-0.9991999505436979
08-15-02.yaml,-0.9991999505436979
03-20-03.yaml,-0.9991999505436979
10-29-01.yaml,-0.9991999505436979
09-30-01.yaml,-0.9991999505436979
04-21-01.yaml,-0.9995999505044892
04-29-01.yaml,-0.9991999505436979
03-16-02.yaml,-0.9991999505436979
03-17-02.yaml,-0.9995999505044892
05-26-01.yaml,-0.9995999505044892
10-10-02.yaml,-0.9991999505436979
10-09-03.yaml,-0.9991999505436979
01-12-01.yaml,-0.9991999505436979
03-05-03.yaml,-0.9995999505044892
10-13-01.yaml,-0.9991999505436979
04-11-01.yaml,-0.9991999505436979
04-25-01.yaml,-0.9991999505436979
06-07-02.yaml,-0.9995999505044892
07-24-03.yaml,-0.9991999505436979
08-13-03.yaml,-0.9991999505436979
10-20-01.yaml,-0.9991999505436979
06-16-01.yaml,0.9821999933337793
04-05-01.yaml,-0.9991999505436979
02-27-01.yaml,-0.9995999505044892
02-06-03.yaml,-0.9995999505044892
09-01-02.yaml,-0.9991999505436979
05-06-02.yaml,-0.9991999505436979
09-11-01.yaml,-0.9991999505436979
07-05-02.yaml,-0.9991999505436979
07-29-02.yaml,-0.9991999505436979
05-29-01.yaml,-0.9995999505044892
10-28-03.yaml,-0.9995999505044892
06-15-01.yaml,-1.2339999491814524
10-09-01.yaml,-0.9991999505436979
03-05-02.yaml,-0.03659995622001588
09-09-01.yaml,-0.9991999505436979
06-06-02.yaml,-0.9995999505044892
05-13-01.yaml,-0.9991999505436979
08-21-01.yaml,-0.9991999505436979
08-04-01.yaml,-0.9991999505436979
02-28-02.yaml,-0.9991999505436979
05-04-02.yaml,-1.0015999421011657
10-03-03.yaml,-0.9995999505044892
04-18-03.yaml,-0.9991999505436979
05-27-01.yaml,0.30460003367625177
10-19-02.yaml,-0.9991999505436979
02-03-01.yaml,-0.9999999504943844
01-19-02.yaml,-0.9995999505044892
08-22-03.yaml,-0.9991999505436979
09-04-03.yaml,-0.9991999505436979
01-21-03.yaml,-0.9991999505436979
03-26-03.yaml,-0.9991999505436979
05-22-03.yaml,-0.9995999505044892
05-07-03.yaml,-0.9991999505436979
07-29-03.yaml,-0.9991999505436979
03-13-03.yaml,-0.9991999505436979
09-12-02.yaml,-0.9991999505436979
01-27-01.yaml,-0.9995999505044892
03-30-01.yaml,-0.9991999505436979
07-30-01.yaml,-0.9991999505436979
08-30-03.yaml,-0.9999999504943844
05-05-02.yaml,-0.9991999505436979
03-08-02.yaml,-0.9995999505044892
08-23-02.yaml,-0.9995999505044892
08-05-03.yaml,-1.0496000247076154
08-08-01.yaml,-0.9995999505044892
02-27-03.yaml,-0.9995999505044892
02-10-03.yaml,-0.9991999505436979
01-16-02.yaml,-0.9991999505436979
02-03-02.yaml,-0.9991999505436979
07-29-01.yaml,-0.9991999505436979
06-17-02.yaml,-0.9991999505436979
07-19-01.yaml,-0.9991999505436979
05-13-02.yaml,-0.9999999504943844
02-01-03.yaml,-0.9991999505436979
01-05-01.yaml,-0.9991999505436979
01-22-02.yaml,-0.9995999505044892
05-25-01.yaml,-0.9995999505044892
09-19-02.yaml,-0.9991999505436979
04-18-02.yaml,-0.9991999505436979
03-06-03.yaml,-0.9995999505044892
06-02-01.yaml,-1.2991999323712662
02-08-01.yaml,-0.9991999505436979
09-02-03.yaml,-0.9995999505044892
07-30-02.yaml,-0.9991999505436979
01-25-02.yaml,-0.9995999505044892
02-21-03.yaml,-0.9991999505436979
04-30-01.yaml,-0.9995999505044892
06-11-03.yaml,-0.9995999505044892
08-07-03.yaml,-0.9991999505436979
09-09-03.yaml,-0.9991999505436979
04-11-02.yaml,-0.9991999505436979
09-23-02.yaml,-0.9991999505436979
04-22-03.yaml,-0.9999999504943844
09-13-01.yaml,-0.734599917603191
02-12-03.yaml,-0.9991999505436979
01-15-02.yaml,-0.9991999505436979
04-26-01.yaml,-0.9995999505044892
06-30-03.yaml,-0.9995999505044892
03-24-03.yaml,-0.9995999505044892
10-21-03.yaml,-0.9999999504943844
04-16-02.yaml,-0.9991999505436979
03-18-02.yaml,-0.9995999505044892
04-05-03.yaml,-0.07219995447667316
02-09-01.yaml,-0.9995999505044892
01-06-02.yaml,-0.9995999505044892
09-06-01.yaml,0.8748000406194478
03-03-02.yaml,-0.9991999505436979
05-09-01.yaml,-0.9995999505044892
10-01-02.yaml,-0.9991999505436979
04-05-02.yaml,-0.9991999505436979
01-11-02.yaml,-0.9995999505044892
10-11-02.yaml,-0.9991999505436979
08-17-03.yaml,-0.9995999505044892
08-14-02.yaml,-0.9991999505436979
04-14-01.yaml,-0.9991999505436979
10-14-02.yaml,5.013000385079067
03-30-02.yaml,-0.9991999505436979
08-18-01.yaml,-0.9991999505436979
10-26-01.yaml,-0.9991999505436979
09-14-03.yaml,-0.27479990443680435
02-26-02.yaml,-0.9995999505044892
02-22-02.yaml,-0.9991999505436979
05-11-03.yaml,-0.9991999505436979
10-22-03.yaml,-0.9991999505436979
05-14-02.yaml,-0.9991999505436979
07-08-02.yaml,-0.9991999505436979
01-30-01.yaml,-0.9991999505436979
02-29-01.yaml,-0.9995999505044892
08-08-02.yaml,-0.9995999505044892
10-08-03.yaml,-0.9991999505436979
03-16-03.yaml,-0.9991999505436979
07-18-03.yaml,-0.9991999505436979
05-02-03.yaml,-0.9991999505436979
01-09-03.yaml,-0.9995999505044892
02-29-02.yaml,-0.9991999505436979
01-15-03.yaml,-0.9995999505044892
08-29-01.yaml,-0.9991999505436979
06-15-03.yaml,-0.9991999505436979
03-24-01.yaml,-0.9995999505044892
03-07-02.yaml,-0.9995999505044892
08-30-01.yaml,-0.9991999505436979
05-20-02.yaml,-0.9995999505044892
09-05-03.yaml,-0.9995999505044892
10-27-01.yaml,-1.1859999515581876
09-08-02.yaml,-0.9991999505436979
09-07-01.yaml,-0.9991999505436979
08-09-01.yaml,-0.9999999504943844
06-16-03.yaml,-0.9991999505436979
07-16-02.yaml,-0.9991999505436979
04-20-03.yaml,-0.9995999505044892
04-19-02.yaml,-0.9991999505436979
09-29-01.yaml,-0.9991999505436979
05-01-02.yaml,-1.068000010214746
03-04-01.yaml,0.0024000838166102767
07-28-01.yaml,-0.9991999505436979
06-19-03.yaml,-0.9995999505044892
03-12-02.yaml,-0.9995999505044892
