"Step","PPO (default), operant training, aai_timescale=1, 2M steps - rollout/ep_rew_mean","PPO (default), operant training, aai_timescale=1, 2M steps - rollout/ep_rew_mean__MIN","PPO (default), operant training, aai_timescale=1, 2M steps - rollout/ep_rew_mean__MAX"
"819","-0.9805200099945068","-0.9805200099945068","-0.9805200099945068"
"820","-0.9805200099945068","-0.9805200099945068","-0.9805200099945068"
"821","-0.9805200099945068","-0.9805200099945068","-0.9805200099945068"
"822","-0.9805200099945068","-0.9805200099945068","-0.9805200099945068"
"823","-0.9805200099945068","-0.9805200099945068","-0.9805200099945068"
"824","-0.9805200099945068","-0.9805200099945068","-0.9805200099945068"
"825","-0.9805200099945068","-0.9805200099945068","-0.9805200099945068"
"826","-0.9805200099945068","-0.9805200099945068","-0.9805200099945068"
"827","-0.9805200099945068","-0.9805200099945068","-0.9805200099945068"
"828","-0.9805200099945068","-0.9805200099945068","-0.9805200099945068"
"829","-0.9805200099945068","-0.9805200099945068","-0.9805200099945068"
"830","-0.9805200099945068","-0.9805200099945068","-0.9805200099945068"
"831","-0.9805200099945068","-0.9805200099945068","-0.9805200099945068"
"832","-0.9805200099945068","-0.9805200099945068","-0.9805200099945068"
"833","-0.9805200099945068","-0.9805200099945068","-0.9805200099945068"
"834","-0.9805200099945068","-0.9805200099945068","-0.9805200099945068"
"835","-0.9805200099945068","-0.9805200099945068","-0.9805200099945068"
"836","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"837","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"838","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"839","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"840","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"841","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"842","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"843","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"844","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"845","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"846","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"847","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"848","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"849","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"850","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"851","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"852","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"853","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"854","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"855","-0.9879480004310608","-0.9879480004310608","-0.9879480004310608"
"856","-0.9879480004310608","-0.9879480004310608","-0.9879480004310608"
"857","-0.9879480004310608","-0.9879480004310608","-0.9879480004310608"
"858","-0.9879480004310608","-0.9879480004310608","-0.9879480004310608"
"859","-0.9879480004310608","-0.9879480004310608","-0.9879480004310608"
"860","-0.9879480004310608","-0.9879480004310608","-0.9879480004310608"
"861","-0.9879480004310608","-0.9879480004310608","-0.9879480004310608"
"862","-0.9879480004310608","-0.9879480004310608","-0.9879480004310608"
"863","-0.9879480004310608","-0.9879480004310608","-0.9879480004310608"
"864","-0.9879480004310608","-0.9879480004310608","-0.9879480004310608"
"865","-0.9879480004310608","-0.9879480004310608","-0.9879480004310608"
"866","-0.9879480004310608","-0.9879480004310608","-0.9879480004310608"
"867","-0.9879480004310608","-0.9879480004310608","-0.9879480004310608"
"868","-0.9879480004310608","-0.9879480004310608","-0.9879480004310608"
"869","-0.9879480004310608","-0.9879480004310608","-0.9879480004310608"
"870","-0.9879480004310608","-0.9879480004310608","-0.9879480004310608"
"871","-0.9879480004310608","-0.9879480004310608","-0.9879480004310608"
"872","-0.9879480004310608","-0.9879480004310608","-0.9879480004310608"
"873","-0.9879480004310608","-0.9879480004310608","-0.9879480004310608"
"874","-0.9879480004310608","-0.9879480004310608","-0.9879480004310608"
"875","-0.9879480004310608","-0.9879480004310608","-0.9879480004310608"
"876","-0.9879480004310608","-0.9879480004310608","-0.9879480004310608"
"877","-0.9879480004310608","-0.9879480004310608","-0.9879480004310608"
"878","-0.9879480004310608","-0.9879480004310608","-0.9879480004310608"
"879","-0.9879480004310608","-0.9879480004310608","-0.9879480004310608"
"880","-0.9879480004310608","-0.9879480004310608","-0.9879480004310608"
"881","-0.9879480004310608","-0.9879480004310608","-0.9879480004310608"
"882","-0.9879480004310608","-0.9879480004310608","-0.9879480004310608"
"883","-0.9879480004310608","-0.9879480004310608","-0.9879480004310608"
"884","-0.9879480004310608","-0.9879480004310608","-0.9879480004310608"
"885","-0.9879480004310608","-0.9879480004310608","-0.9879480004310608"
"886","-0.9879480004310608","-0.9879480004310608","-0.9879480004310608"
"887","-0.9879480004310608","-0.9879480004310608","-0.9879480004310608"
"888","-0.9879480004310608","-0.9879480004310608","-0.9879480004310608"
"889","-0.9879480004310608","-0.9879480004310608","-0.9879480004310608"
"890","-0.9879480004310608","-0.9879480004310608","-0.9879480004310608"
"891","-0.9879480004310608","-0.9879480004310608","-0.9879480004310608"
"892","-0.9879480004310608","-0.9879480004310608","-0.9879480004310608"
"893","-0.9879480004310608","-0.9879480004310608","-0.9879480004310608"
"894","-0.9879480004310608","-0.9879480004310608","-0.9879480004310608"
"895","-0.9879480004310608","-0.9879480004310608","-0.9879480004310608"
"896","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"897","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"898","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"899","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"900","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"901","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"902","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"903","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"904","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"905","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"906","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"907","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"908","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"909","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"910","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"911","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"912","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"913","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"914","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"915","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"916","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"917","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"918","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"919","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"920","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"921","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"922","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"923","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"924","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"925","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"926","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"927","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"928","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"929","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"930","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"931","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"932","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"933","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"934","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"935","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"936","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"937","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"938","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"939","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"940","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"941","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"942","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"943","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"944","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"945","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"946","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"947","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"948","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"949","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"950","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"951","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"952","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"953","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"954","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"955","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"956","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"957","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"958","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"959","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"960","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"961","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"962","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"963","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"964","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"965","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"966","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"967","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"968","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"969","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"970","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"971","-0.9995999932289124","-0.9995999932289124","-0.9995999932289124"
"972","-0.9855239987373352","-0.9855239987373352","-0.9855239987373352"
"973","-0.9855239987373352","-0.9855239987373352","-0.9855239987373352"
"974","-0.9855239987373352","-0.9855239987373352","-0.9855239987373352"
"975","-0.9855239987373352","-0.9855239987373352","-0.9855239987373352"
"976","-0.9855239987373352","-0.9855239987373352","-0.9855239987373352"
"977","-0.9855239987373352","-0.9855239987373352","-0.9855239987373352"
"978","-0.9855239987373352","-0.9855239987373352","-0.9855239987373352"
"979","-0.9855239987373352","-0.9855239987373352","-0.9855239987373352"
