episode,finalReward
06-01-02.yaml,[0.89339995]
06-01-03.yaml,[0.89339995]
06-02-01.yaml,[0.82860005]
06-02-02.yaml,[0.82860005]
06-02-03.yaml,[0.82860005]
06-03-01.yaml,[-0.9999971]
06-03-02.yaml,[-0.9999971]
06-03-03.yaml,[-0.9999971]
06-04-01.yaml,[0.89259994]
06-04-02.yaml,[0.89259994]
06-04-03.yaml,[0.89259994]
06-05-01.yaml,[0.8493999]
06-05-02.yaml,[0.8493999]
06-05-03.yaml,[0.8493999]
06-06-01.yaml,[0.8478]
06-06-02.yaml,[0.8454]
06-06-03.yaml,[0.8454]
06-07-01.yaml,[0.82060003]
06-07-02.yaml,[0.823]
06-07-03.yaml,[0.823]
06-08-01.yaml,[-0.9999971]
06-08-02.yaml,[-0.9999971]
06-08-03.yaml,[-0.9999971]
06-09-01.yaml,[0.823]
06-09-02.yaml,[0.823]
06-09-03.yaml,[0.823]
06-10-01.yaml,[-0.9999971]
06-10-02.yaml,[-0.9999971]
06-10-03.yaml,[-0.9999971]
06-11-01.yaml,[-0.9999971]
06-11-02.yaml,[-0.9999971]
06-11-03.yaml,[-0.9999971]
06-12-01.yaml,[-0.9999971]
06-12-02.yaml,[-0.9999971]
06-12-03.yaml,[-0.9999971]
06-13-01.yaml,[-0.9999971]
06-13-02.yaml,[-0.9999971]
06-13-03.yaml,[-0.9999971]
06-14-01.yaml,[-1.0000069]
06-14-02.yaml,[-1.0000069]
06-14-03.yaml,[-1.0000069]
06-15-01.yaml,[2.3700109]
06-15-02.yaml,[2.3700109]
06-15-03.yaml,[2.3700109]
06-16-01.yaml,[-0.9999971]
06-16-02.yaml,[-0.9999971]
06-16-03.yaml,[-0.9999971]
06-17-01.yaml,[1.8475982]
06-17-02.yaml,[1.8487982]
06-17-03.yaml,[1.8487982]
06-18-01.yaml,[-1.0000069]
06-18-02.yaml,[-1.0000069]
06-18-03.yaml,[-1.0000069]
06-19-01.yaml,[0.85962397]
06-19-02.yaml,[0.85962397]
06-19-03.yaml,[0.85962397]
06-20-01.yaml,[-1.0000069]
06-20-02.yaml,[-1.0000069]
06-20-03.yaml,[-1.0000069]
06-21-01.yaml,[0.9286347]
06-21-02.yaml,[0.9286347]
06-21-03.yaml,[0.9286347]
06-22-01.yaml,[-1.0001872]
06-22-02.yaml,[-1.0001872]
06-22-03.yaml,[-1.0001872]
06-23-01.yaml,[0.9308346]
06-23-02.yaml,[0.9308346]
06-23-03.yaml,[0.9308346]
06-24-01.yaml,[-1.0001872]
06-24-02.yaml,[-1.0001872]
06-24-03.yaml,[-1.0001872]
06-25-01.yaml,[0.9558]
06-25-02.yaml,[0.9558]
06-25-03.yaml,[0.9558]
06-26-01.yaml,[-0.9999971]
06-26-02.yaml,[-0.9999971]
06-26-03.yaml,[-0.9999971]
06-27-01.yaml,[-0.9999971]
06-27-02.yaml,[-0.9999971]
06-27-03.yaml,[-0.9999971]
06-28-01.yaml,[-0.9999971]
06-28-02.yaml,[-0.9999971]
06-28-03.yaml,[-0.9999971]
06-29-01.yaml,[-0.9999971]
06-29-02.yaml,[-0.9999971]
06-29-03.yaml,[-0.9999971]
06-30-01.yaml,[-0.9999971]
06-30-02.yaml,[-0.9999971]
06-30-03.yaml,[-0.9999971]
07-01-01.yaml,[0.78380007]
07-01-02.yaml,[-0.9999971]
07-01-03.yaml,[-0.9999971]
07-02-01.yaml,[0.78380007]
07-02-02.yaml,[-0.9999971]
07-02-03.yaml,[-0.9999971]
07-03-01.yaml,[0.78380007]
07-03-02.yaml,[-0.9999971]
07-03-03.yaml,[-0.9999971]
07-04-01.yaml,[0.923]
07-04-02.yaml,[0.923]
07-04-03.yaml,[0.923]
07-05-01.yaml,[-0.9999971]
07-05-02.yaml,[-0.9999971]
07-05-03.yaml,[-0.9999971]
07-06-01.yaml,[-0.9999971]
07-06-02.yaml,[-0.9999971]
07-06-03.yaml,[-0.9999971]
07-07-01.yaml,[0.923]
07-07-02.yaml,[0.9206]
07-07-03.yaml,[0.92700005]
07-08-01.yaml,[-0.9999971]
07-08-02.yaml,[0.91419995]
07-08-03.yaml,[-0.9999971]
07-09-01.yaml,[-0.9999971]
07-09-02.yaml,[0.9294]
07-09-03.yaml,[0.9214]
07-10-01.yaml,[1.918]
07-10-02.yaml,[1.9236]
07-10-03.yaml,[-0.9999971]
07-11-01.yaml,[1.918]
07-11-02.yaml,[1.9236]
07-11-03.yaml,[-0.9999971]
07-12-01.yaml,[1.918]
07-12-02.yaml,[1.9236]
07-12-03.yaml,[1.8779999]
07-13-01.yaml,[1.918]
07-13-02.yaml,[1.9236]
07-13-03.yaml,[1.8779999]
07-14-01.yaml,[4.7069993]
07-14-02.yaml,[4.7018]
07-14-03.yaml,[4.6961994]
07-15-01.yaml,[-1.0000069]
07-15-02.yaml,[-1.0000069]
07-15-03.yaml,[-1.0000069]
07-16-01.yaml,[-0.9999971]
07-16-02.yaml,[-0.9999971]
07-16-03.yaml,[-0.9999971]
07-17-01.yaml,[-1.0000069]
07-17-02.yaml,[-1.0000069]
07-17-03.yaml,[-1.0000069]
07-18-01.yaml,[-1.0000069]
07-18-02.yaml,[-1.0000069]
07-18-03.yaml,[-1.0000069]
07-19-01.yaml,[0.2798007]
07-19-02.yaml,[0.35580015]
07-19-03.yaml,[0.34620023]
07-20-01.yaml,[0.4634009]
07-20-02.yaml,[0.46460092]
07-20-03.yaml,[0.46460092]
07-21-01.yaml,[0.7273997]
07-21-02.yaml,[0.7265997]
07-21-03.yaml,[0.6350004]
07-22-01.yaml,[0.6550002]
07-22-02.yaml,[0.65740025]
07-22-03.yaml,[0.6582002]
07-23-01.yaml,[2.6026018]
07-23-02.yaml,[2.6026015]
07-23-03.yaml,[2.6022017]
07-24-01.yaml,[0.683]
07-24-02.yaml,[0.685]
07-24-03.yaml,[0.68659997]
07-25-01.yaml,[2.6797981]
07-25-02.yaml,[2.6797981]
07-25-03.yaml,[2.6797981]
07-26-01.yaml,[-0.9999971]
07-26-02.yaml,[-0.9999971]
07-26-03.yaml,[-0.9999971]
07-27-01.yaml,[-0.9999971]
07-27-02.yaml,[-0.9999971]
07-27-03.yaml,[-0.9999971]
07-28-01.yaml,[0.85962397]
07-28-02.yaml,[0.85962397]
07-28-03.yaml,[0.85962397]
07-29-01.yaml,[-1.0000069]
07-29-02.yaml,[-1.0000069]
07-29-03.yaml,[-1.0000069]
07-30-01.yaml,[0.9308346]
07-30-02.yaml,[0.9308346]
07-30-03.yaml,[0.9308346]
08-01-01.yaml,[-0.9999971]
08-01-02.yaml,[-0.9999971]
08-01-03.yaml,[-0.9999971]
08-02-01.yaml,[-0.9999971]
08-02-02.yaml,[-0.9999971]
08-02-03.yaml,[-0.9999971]
08-03-01.yaml,[-0.9999971]
08-03-02.yaml,[-0.9999971]
08-03-03.yaml,[-0.9999971]
08-04-01.yaml,[-1.0000069]
08-04-02.yaml,[-1.0000069]
08-04-03.yaml,[-1.0000069]
08-05-01.yaml,[-0.9999971]
